OrderID,OrderDate,CustomerID,ProductID,Quantity,Discount
ORD00517,2025-02-14,C1189,P0171,12,0.00
ORD00518,2024-01-05,C0682,P0077,3,0.00
ORD00519,2024-10-08,C0878,P0206,8,0.00
ORD00520,2023-09-13,C0644,P0030,2,0.00
ORD00521,2023-08-31,C0019,P0149,1,0.05
ORD00522,2024-01-14,C0649,P0228,2,0.10
ORD00523,2025-02-25,C0680,P0064,3,0.00
ORD00524,2023-05-04,C1049,P0068,5,0.00
ORD00525,2025-02-28,C0230,P0050,5,0.05
ORD00526,2025-04-06,C0551,P0187,5,0.00
ORD00527,2025-10-16,C0203,P0065,3,0.15
ORD00528,2023-09-14,C1194,P0203,5,0.00
ORD00529,2023-02-05,C0810,P0087,3,0.20
ORD00530,2023-08-31,C1043,P0144,12,0.00
ORD00531,2024-12-25,C0013,P0002,1,0.00
ORD00532,2023-01-20,C0398,P0018,4,0.00
ORD00533,2024-02-18,C0443,P0211,12,0.10
ORD00534,2024-02-18,C0416,P0135,4,0.00
ORD00535,2025-11-28,C0554,P0093,4,0.00
ORD00536,2023-04-29,C1151,P0005,1,0.05
ORD00537,2024-10-25,C1108,P0237,4,0.00
ORD00538,2023-04-17,C1095,P0048,1,0.15
ORD00539,2023-06-01,C0411,P0014,2,0.10
ORD00540,2025-07-31,C0432,P0003,1,0.10
ORD00541,2023-12-20,C0157,P0208,1,0.05
ORD00542,2025-12-14,C0421,P0176,4,0.00
ORD00543,2023-05-27,C0774,P0198,5,0.15
ORD00544,2024-04-08,C0200,P0078,1,0.00
ORD00545,2024-10-13,C0501,P0065,5,0.05
ORD00546,2025-05-26,C0281,P0235,2,0.05
ORD00547,2023-09-30,C0591,P0172,3,0.00
ORD00548,2023-03-14,C0617,P0173,6,0.00
ORD00549,2024-01-22,C0810,P0156,3,0.05
ORD00550,2023-03-04,C1160,P0030,6,0.10
ORD00551,2024-06-11,C0439,P0197,3,0.00
ORD00552,2025-09-24,C0875,P0103,2,0.00
ORD00553,2023-12-07,C0043,P0153,6,0.00
ORD00554,2025-12-19,C0594,P0043,2,0.00
ORD00555,2024-08-31,C1154,P0149,2,0.00
ORD00556,2024-05-25,C0519,P0203,2,0.00
ORD00557,2023-07-29,C1129,P0050,1,0.00
ORD00558,2023-12-06,C0649,P0239,3,0.00
ORD00559,2024-06-06,C0481,P0035,12,0.10
ORD00560,2025-10-24,C0484,P0210,4,0.05
ORD00561,2023-04-16,C0904,P0142,10,0.00
ORD00562,2023-01-26,C0311,P0119,3,0.00
ORD00563,2023-06-11,C0321,P0173,2,0.00
ORD00564,2025-08-24,C0407,P0130,2,0.05
ORD00565,2024-03-22,C0961,P0107,10,0.10
ORD00566,2023-10-28,C1108,P0151,1,0.10
ORD00567,2023-12-14,C0581,P0174,12,0.05
ORD00568,2024-11-10,C0491,P0186,5,0.00
ORD00569,2023-12-15,C0107,P0119,2,0.00
ORD00570,2024-04-17,C0165,P0152,4,0.10
ORD00571,2024-07-18,C1072,P0135,2,0.00
ORD00572,2023-02-08,C0094,P0006,2,0.05
ORD00573,2025-02-08,C1084,P0003,1,0.05
ORD00574,2024-09-02,C0822,P0172,1,0.00
ORD00575,2025-11-27,C1104,P0219,6,0.00
ORD00576,2023-04-08,C0040,P0186,6,0.05
ORD00577,2025-10-15,C0528,P0073,1,0.00
ORD00578,2023-01-20,C0228,P0074,5,0.15
ORD00579,2025-11-29,C0246,P0133,2,0.10
ORD00580,2025-01-14,C0889,P0005,5,0.10
ORD00581,2024-09-27,C0146,P0170,3,0.05
ORD00582,2024-03-01,C0351,P0058,2,0.15
ORD00583,2025-01-28,C0719,P0149,10,0.00
ORD00584,2024-05-11,C0801,P0124,4,0.00
ORD00585,2024-01-27,C0869,P0204,3,0.00
ORD00586,2023-06-03,C0482,P0157,5,0.05
ORD00587,2025-03-04,C0842,P0233,5,0.05
ORD00588,2024-11-17,C0570,P0207,5,0.05
ORD00589,2025-05-14,C0016,P0216,12,0.00
ORD00590,2023-09-15,C0643,P0014,4,0.00
ORD00591,2023-07-31,C0826,P0239,10,0.10
ORD00592,2025-10-28,C0921,P0138,1,0.00
ORD00593,2025-07-12,C0640,P0017,4,0.15
ORD00594,2025-10-26,C0062,P0093,2,0.00
ORD00595,2025-05-30,C0568,P0009,4,0.00
ORD00596,2025-03-09,C0647,P0153,6,0.05
ORD00597,2024-03-21,C1110,P0120,8,0.10
ORD00598,2024-12-06,C0112,P0054,2,0.00
ORD00599,2024-01-05,C0704,P0049,3,0.05
ORD00600,2024-09-12,C0875,P0050,4,0.10
ORD00601,2023-07-04,C0248,P0032,2,0.05
ORD00602,2025-10-16,C1068,P0093,2,0.05
ORD00603,2025-07-12,C0783,P0047,3,0.00
ORD00604,2025-04-12,C0453,P0200,3,0.00
ORD00605,2023-12-02,C0291,P0098,6,0.05
ORD00606,2024-03-23,C1116,P0064,6,0.15
ORD00607,2024-01-22,C1057,P0086,2,0.00
ORD00608,2023-06-02,C0320,P0078,6,0.00
ORD00609,2025-03-10,C1010,P0121,6,0.10
ORD00610,2023-11-28,C0455,P0115,5,0.15
ORD00611,2025-04-08,C0935,P0136,1,0.15
ORD00612,2025-03-12,C0026,P0190,2,0.05
ORD00613,2024-07-11,C0496,P0079,3,0.10
ORD00614,2023-11-08,C0250,P0016,3,0.00
ORD00615,2023-10-04,C1142,P0228,3,0.00
ORD00616,2024-10-22,C0339,P0039,5,0.00
ORD00617,2024-01-23,C0904,P0102,3,0.10
ORD00618,2024-07-22,C1112,P0128,1,0.05
ORD00619,2023-06-06,C0049,P0141,1,0.00
ORD00620,2023-01-20,C0402,P0124,5,0.05
ORD00621,2024-06-07,C1008,P0036,6,0.05
ORD00622,2024-10-30,C1168,P0168,4,0.10
ORD00623,2023-01-29,C1014,P0123,5,0.00
ORD00624,2025-03-09,C0654,P0191,1,0.10
ORD00625,2025-07-23,C1017,P0088,3,0.00
ORD00626,2024-04-15,C1007,P0184,3,0.10
ORD00627,2025-12-31,C0707,P0025,3,0.00
ORD00628,2023-08-09,C0693,P0187,1,0.10
ORD00629,2024-09-19,C1101,P0235,2,0.00
ORD00630,2023-09-05,C0672,P0011,1,0.00
ORD00631,2024-03-20,C0644,P0070,2,0.05
ORD00632,2025-11-10,C0978,P0133,6,0.05
ORD00633,2023-09-15,C1138,P0129,3,0.10
ORD00634,2025-02-08,C0422,P0028,2,0.05
ORD00635,2025-07-31,C0461,P0118,6,0.05
ORD00636,2025-07-12,C1061,P0082,2,0.00
ORD00637,2023-05-07,C0036,P0132,2,0.00
ORD00638,2024-06-18,C0536,P0115,3,0.00
ORD00639,2024-08-06,C0300,P0177,2,0.00
ORD00640,2025-06-13,C1154,P0157,2,0.00
ORD00641,2023-12-13,C0269,P0166,6,0.05
ORD00642,2025-10-01,C0641,P0226,3,0.05
ORD00643,2023-10-06,C0943,P0174,8,0.10
ORD00644,2023-09-17,C0391,P0002,1,0.00
ORD00645,2023-12-26,C0065,P0152,2,0.00
ORD00646,2025-01-22,C1198,P0014,1,0.05
ORD00647,2023-10-31,C0588,P0005,3,0.00
ORD00648,2024-02-06,C0069,P0144,1,0.15
ORD00649,2025-07-16,C1076,P0232,1,0.05
ORD00650,2023-11-07,C0723,P0051,5,0.00
ORD00651,2023-07-29,C0141,P0152,6,0.05
ORD00652,2024-01-13,C0390,P0029,1,0.05
ORD00653,2025-06-18,C0353,P0062,5,0.10
ORD00654,2024-01-18,C0189,P0051,6,0.00
ORD00655,2023-04-04,C0239,P0162,8,0.00
ORD00656,2024-07-14,C0610,P0124,6,0.00
ORD00657,2023-06-25,C0101,P0161,5,0.00
ORD00658,2025-07-21,C1137,P0002,10,0.05
ORD00659,2025-10-10,C1099,P0088,5,0.05
ORD00660,2023-02-26,C1068,P0211,1,0.05
ORD00661,2025-09-25,C0564,P0039,3,0.00
ORD00662,2023-03-28,C0002,P0143,1,0.05
ORD00663,2025-11-15,C0291,P0080,2,0.05
ORD00664,2025-09-13,C1066,P0201,6,0.10
ORD00665,2025-07-30,C0978,P0146,6,0.05
ORD00666,2023-09-04,C0887,P0209,2,0.15
ORD00667,2023-04-17,C1136,P0119,3,0.05
ORD00668,2025-08-05,C0713,P0112,5,0.00
ORD00669,2025-10-27,C0611,P0042,3,0.00
ORD00670,2025-01-17,C1010,P0013,6,0.05
ORD00671,2023-05-18,C0038,P0088,5,0.05
ORD00672,2025-10-19,C0936,P0232,3,0.05
ORD00673,2025-12-03,C0473,P0138,8,0.00
ORD00674,2023-02-13,C0761,P0086,2,0.00
ORD00675,2025-04-05,C0170,P0060,4,0.05
ORD00676,2025-05-20,C0649,P0027,1,0.00
ORD00677,2024-06-10,C0102,P0040,2,0.00
ORD00678,2023-06-23,C0220,P0121,2,0.00
ORD00679,2023-01-20,C0711,P0164,6,0.10
ORD00680,2023-07-08,C0085,P0210,10,0.05
ORD00681,2024-04-22,C0337,P0216,12,0.00
ORD00682,2023-02-11,C1166,P0183,2,0.00
ORD00683,2023-10-29,C1012,P0103,4,0.05
ORD00684,2025-09-11,C0305,P0127,3,0.00
ORD00685,2025-06-27,C0227,P0173,1,0.00
ORD00686,2025-01-14,C0189,P0143,4,0.05
ORD00687,2024-11-23,C1097,P0018,1,0.10
ORD00688,2025-07-24,C0044,P0099,2,0.00
ORD00689,2024-12-17,C1106,P0155,1,0.00
ORD00690,2025-12-07,C1066,P0146,3,0.00
ORD00691,2023-07-24,C0268,P0006,1,0.00
ORD00692,2024-12-26,C0659,P0223,2,0.05
ORD00693,2024-08-04,C0399,P0155,10,0.00
ORD00694,2024-01-19,C0756,P0061,5,0.00
ORD00695,2025-10-16,C0857,P0065,3,0.15
ORD00696,2025-08-06,C0252,P0162,1,0.15
ORD00697,2023-10-06,C0168,P0234,5,0.10
ORD00698,2024-07-14,C1182,P0189,12,0.10
ORD00699,2025-03-06,C0196,P0140,4,0.00
ORD00700,2024-07-14,C0535,P0085,2,0.00
ORD00701,2024-04-06,C0134,P0048,3,0.00
ORD00702,2024-09-26,C1080,P0032,6,0.00
ORD00703,2023-02-17,C0434,P0102,1,0.05
ORD00704,2023-03-06,C0335,P0101,1,0.00
ORD00705,2023-10-10,C0993,P0162,6,0.00
ORD00706,2023-03-05,C0819,P0052,1,0.10
ORD00707,2024-03-09,C0701,P0065,4,0.00
ORD00708,2024-08-24,C0641,P0131,3,0.05
ORD00709,2025-10-16,C0180,P0206,3,0.00
ORD00710,2023-10-28,C1052,P0109,1,0.05
ORD00711,2025-05-26,C0502,P0020,5,0.10
ORD00712,2023-01-03,C0480,P0203,5,0.05
ORD00713,2025-06-27,C0246,P0171,1,0.05
ORD00714,2025-08-13,C0566,P0234,10,0.00
ORD00715,2025-05-28,C1042,P0238,8,0.00
ORD00716,2024-02-12,C0076,P0034,6,0.00
ORD00717,2023-10-10,C0458,P0163,4,0.10
ORD00718,2024-01-09,C0360,P0011,4,0.05
ORD00719,2023-06-09,C1089,P0136,2,0.10
ORD00720,2024-11-20,C0236,P0104,3,0.05
ORD00721,2023-11-10,C1001,P0151,4,0.00
ORD00722,2024-12-24,C0462,P0004,4,0.00
ORD00723,2024-12-09,C0541,P0102,1,0.05
ORD00724,2025-11-23,C0853,P0171,8,0.05
ORD00725,2025-04-21,C0019,P0093,4,0.05
ORD00726,2025-04-30,C0508,P0146,1,0.05
ORD00727,2025-12-12,C0481,P0151,2,0.00
ORD00728,2023-02-19,C0168,P0081,2,0.00
ORD00729,2023-07-05,C0855,P0088,1,0.00
ORD00730,2023-10-30,C0544,P0089,3,0.00
ORD00731,2025-09-15,C0764,P0104,6,0.00
ORD00732,2023-08-21,C0876,P0128,12,0.00
ORD00733,2023-01-10,C0907,P0177,4,0.20
ORD00734,2023-07-09,C0532,P0072,2,0.00
ORD00735,2025-09-23,C0452,P0064,10,0.15
ORD00736,2023-12-20,C0726,P0225,2,0.15
ORD00737,2023-01-24,C0829,P0072,2,0.00
ORD00738,2025-05-05,C0359,P0191,1,0.05
ORD00739,2025-06-06,C0606,P0105,5,0.00
ORD00740,2023-07-29,C0818,P0105,12,0.00
ORD00741,2025-01-19,C0555,P0166,2,0.00
ORD00742,2025-05-18,C0119,P0076,1,0.00
ORD00743,2025-05-25,C0713,P0182,4,0.10
ORD00744,2024-08-19,C0277,P0142,5,0.00
ORD00745,2023-08-30,C0830,P0148,3,0.00
ORD00746,2024-08-18,C0399,P0225,3,0.05
ORD00747,2023-04-17,C0093,P0110,10,0.10
ORD00748,2025-05-22,C0285,P0232,2,0.00
ORD00749,2024-05-15,C1011,P0133,8,0.05
ORD00750,2024-08-20,C0988,P0112,3,0.00
ORD00751,2025-08-13,C0405,P0181,2,0.00
ORD00752,2025-07-27,C0273,P0235,4,0.00
ORD00753,2023-11-23,C0091,P0220,4,0.00
ORD00754,2023-07-09,C0865,P0062,2,0.00
ORD00755,2024-02-25,C0387,P0010,1,0.00
ORD00756,2024-06-03,C0129,P0152,1,0.05
ORD00757,2023-01-11,C0079,P0011,1,0.00
ORD00758,2024-05-29,C0251,P0188,2,0.10
ORD00759,2023-03-21,C1170,P0094,4,0.00
ORD00760,2025-01-22,C0044,P0111,1,0.10
ORD00761,2024-03-31,C1000,P0025,2,0.05
ORD00762,2025-07-08,C1138,P0125,3,0.00
ORD00763,2025-07-23,C0674,P0112,1,0.00
ORD00764,2023-10-11,C0793,P0082,1,0.05
ORD00765,2023-04-21,C1119,P0086,2,0.00
ORD00766,2024-08-19,C0933,P0027,3,0.00
ORD00767,2024-01-24,C0133,P0121,3,0.00
ORD00768,2023-04-24,C0670,P0177,6,0.10
ORD00769,2025-09-24,C0351,P0155,2,0.00
ORD00770,2025-10-12,C0582,P0155,3,0.10
ORD00771,2025-05-23,C0568,P0219,1,0.20
ORD00772,2025-02-01,C0611,P0036,3,0.10
ORD00773,2024-12-12,C0434,P0076,1,0.00
ORD00774,2023-11-15,C0214,P0213,2,0.00
ORD00775,2025-12-18,C0038,P0109,4,0.00
ORD00776,2023-10-15,C0933,P0014,4,0.00
ORD00777,2024-09-26,C0177,P0070,4,0.05
ORD00778,2025-10-28,C0893,P0068,1,0.00
ORD00779,2023-01-11,C0677,P0150,1,0.05
ORD00780,2024-12-22,C0087,P0223,4,0.05
ORD00781,2023-10-24,C0022,P0139,6,0.00
ORD00782,2023-01-04,C0653,P0142,1,0.05
ORD00783,2024-01-01,C1105,P0090,6,0.00
ORD00784,2023-04-10,C0600,P0022,3,0.10
ORD00785,2023-12-25,C1161,P0239,1,0.00
ORD00786,2023-02-04,C0109,P0157,2,0.00
ORD00787,2024-09-16,C0327,P0194,5,0.15
ORD00788,2023-09-15,C0104,P0185,1,0.10
ORD00789,2024-07-05,C0767,P0038,3,0.00
ORD00790,2024-04-04,C0345,P0235,1,0.00
ORD00791,2023-07-15,C0975,P0081,2,0.00
ORD00792,2023-04-30,C0970,P0033,10,0.00
ORD00793,2025-10-26,C1046,P0167,1,0.05
ORD00794,2024-06-01,C0167,P0118,1,0.10
ORD00795,2025-01-02,C0680,P0098,2,0.05
ORD00796,2023-08-11,C0089,P0098,3,0.00
ORD00797,2023-05-27,C0192,P0112,3,0.00
ORD00798,2025-12-16,C0437,P0228,4,0.00
ORD00799,2024-01-03,C0012,P0004,2,0.00
ORD00800,2024-09-01,C1112,P0065,5,0.20
ORD00801,2024-12-25,C0092,P0025,2,0.00
ORD00802,2024-10-29,C0209,P0082,6,0.00
ORD00803,2023-05-19,C0556,P0005,5,0.00
ORD00804,2025-10-21,C1083,P0009,2,0.00
ORD00805,2025-05-02,C0404,P0121,2,0.00
ORD00806,2023-02-24,C0837,P0223,3,0.00
ORD00807,2024-04-09,C0572,P0177,1,0.05
ORD00808,2024-01-20,C1050,P0017,2,0.15
ORD00809,2025-06-19,C0262,P0008,1,0.10
ORD00810,2025-03-06,C0522,P0085,5,0.10
ORD00811,2023-05-19,C0181,P0114,4,0.00
ORD00812,2025-11-06,C0345,P0019,2,0.10
ORD00813,2023-02-25,C0351,P0101,8,0.00
ORD00814,2025-10-20,C0982,P0139,2,0.05
ORD00815,2023-02-16,C1039,P0084,2,0.05
ORD00816,2025-03-23,C1084,P0068,8,0.00
ORD00817,2024-02-07,C0212,P0037,1,0.00
ORD00818,2025-06-11,C0338,P0025,3,0.05
ORD00819,2023-05-28,C0361,P0206,3,0.00
ORD00820,2023-02-21,C0098,P0003,1,0.00
ORD00821,2023-05-05,C0981,P0228,3,0.00
ORD00822,2024-03-22,C0377,P0033,6,0.15
ORD00823,2025-07-02,C0870,P0180,1,0.00
ORD00824,2023-01-23,C0098,P0031,4,0.10
ORD00825,2024-04-07,C0519,P0056,2,0.05
ORD00826,2025-01-18,C0863,P0141,4,0.15
ORD00827,2025-10-20,C1104,P0172,8,0.05
ORD00828,2024-08-10,C0961,P0198,4,0.15
ORD00829,2024-08-02,C0979,P0103,5,0.10
ORD00830,2024-08-23,C0821,P0148,1,0.05
ORD00831,2024-07-24,C0098,P0115,1,0.05
ORD00832,2025-11-10,C0529,P0092,2,0.00
ORD00833,2025-09-12,C1047,P0010,1,0.00
ORD00834,2023-06-23,C1082,P0224,8,0.00
ORD00835,2023-02-12,C0957,P0206,2,0.05
ORD00836,2024-04-25,C0991,P0194,4,0.05
ORD00837,2023-12-23,C0931,P0073,4,0.10
ORD00838,2023-09-23,C0856,P0003,2,0.00
ORD00839,2024-03-18,C0088,P0028,3,0.00
ORD00840,2024-01-04,C1176,P0163,4,0.00
ORD00841,2023-07-26,C0109,P0211,1,0.05
ORD00842,2025-01-22,C0500,P0228,4,0.20
ORD00843,2025-10-25,C0515,P0100,3,0.20
ORD00844,2023-09-24,C0170,P0173,8,0.00
ORD00845,2023-09-20,C1137,P0159,5,0.00
ORD00846,2025-12-01,C1109,P0030,1,0.00
ORD00847,2025-05-23,C0640,P0146,1,0.00
ORD00848,2024-02-26,C0991,P0174,10,0.00
ORD00849,2024-04-05,C0509,P0108,8,0.05
ORD00850,2023-12-12,C1197,P0194,8,0.10
ORD00851,2023-09-21,C0557,P0131,3,0.00
ORD00852,2025-07-22,C0870,P0215,3,0.05
ORD00853,2023-12-06,C0202,P0052,1,0.10
ORD00854,2025-09-03,C0538,P0185,8,0.05
ORD00855,2023-02-11,C0650,P0127,3,0.05
ORD00856,2024-01-26,C0372,P0195,5,0.00
ORD00857,2023-08-16,C0865,P0114,4,0.05
ORD00858,2025-11-16,C0476,P0181,3,0.00
ORD00859,2025-07-06,C0442,P0032,8,0.05
ORD00860,2024-01-09,C0714,P0081,1,0.00
ORD00861,2023-08-23,C0292,P0044,2,0.00
ORD00862,2025-01-20,C0849,P0160,2,0.00
ORD00863,2025-03-28,C0960,P0004,2,0.10
ORD00864,2025-05-25,C0013,P0072,2,0.15
ORD00865,2023-07-13,C1104,P0171,1,0.00
ORD00866,2025-01-02,C0473,P0065,2,0.00
ORD00867,2024-06-02,C0833,P0222,2,0.10
ORD00868,2023-03-27,C0514,P0088,3,0.00
ORD00869,2025-05-22,C0231,P0147,1,0.05
ORD00870,2025-03-05,C0359,P0163,10,0.05
ORD00871,2024-01-15,C1188,P0048,3,0.10
ORD00872,2025-05-16,C1052,P0003,1,0.15
ORD00873,2024-09-21,C0568,P0096,2,0.00
ORD00874,2023-06-20,C1023,P0003,1,0.00
ORD00875,2025-06-04,C0256,P0136,5,0.05
ORD00876,2025-06-24,C0718,P0092,8,0.00
ORD00877,2024-02-16,C0665,P0124,6,0.10
ORD00878,2023-06-18,C0136,P0186,4,0.00
ORD00879,2024-09-02,C0510,P0214,2,0.05
ORD00880,2024-02-11,C1045,P0067,6,0.05
ORD00881,2025-08-13,C0209,P0091,2,0.05
ORD00882,2024-09-16,C0865,P0040,3,0.00
ORD00883,2024-03-29,C0066,P0197,4,0.05
ORD00884,2023-07-04,C0894,P0006,3,0.10
ORD00885,2023-11-08,C0523,P0222,2,0.00
ORD00886,2024-01-08,C0790,P0004,3,0.00
ORD00887,2024-04-04,C1076,P0096,5,0.00
ORD00888,2024-01-30,C0052,P0004,6,0.00
ORD00889,2024-04-22,C0751,P0012,5,0.00
ORD00890,2024-07-11,C0430,P0199,2,0.05
ORD00891,2024-10-28,C0410,P0221,4,0.05
ORD00892,2023-09-09,C0717,P0083,1,0.00
ORD00893,2023-01-19,C0694,P0062,2,0.10
ORD00894,2025-02-03,C0818,P0054,1,0.15
ORD00895,2023-10-29,C0272,P0131,6,0.00
ORD00896,2023-08-18,C1126,P0005,8,0.15
ORD00897,2023-07-06,C0395,P0215,3,0.00
ORD00898,2024-10-25,C0010,P0220,2,0.00
ORD00899,2024-10-12,C0787,P0040,1,0.00
ORD00900,2025-01-20,C0926,P0040,5,0.05
ORD00901,2025-11-08,C0801,P0095,1,0.10
ORD00902,2023-09-08,C0622,P0199,2,0.15
ORD00903,2024-03-15,C0969,P0076,5,0.10
ORD00904,2024-11-03,C0070,P0235,4,0.00
ORD00905,2025-04-14,C0932,P0057,2,0.00
ORD00906,2025-11-21,C0850,P0043,2,0.05
ORD00907,2025-09-22,C0723,P0188,12,0.10
ORD00908,2024-06-15,C0586,P0193,1,0.00
ORD00909,2025-07-19,C0113,P0009,2,0.10
ORD00910,2024-06-20,C0739,P0180,10,0.00
ORD00911,2024-11-24,C1127,P0124,3,0.10
ORD00912,2023-01-04,C1151,P0085,8,0.15
ORD00913,2023-11-05,C0156,P0203,4,0.00
ORD00914,2025-07-21,C1025,P0194,2,0.00
ORD00915,2024-12-26,C0885,P0197,3,0.05
ORD00916,2025-09-13,C0250,P0127,5,0.00
ORD00917,2023-09-13,C0902,P0127,3,0.10
ORD00918,2024-01-25,C1033,P0022,3,0.00
ORD00919,2024-08-20,C0561,P0073,3,0.00
ORD00920,2025-07-14,C0183,P0239,5,0.10
ORD00921,2023-11-29,C0204,P0172,3,0.00
ORD00922,2024-07-09,C0078,P0230,3,0.10
ORD00923,2024-09-04,C0416,P0156,2,0.00
ORD00924,2024-01-20,C0402,P0047,5,0.15
ORD00925,2025-04-15,C1115,P0213,1,0.10
ORD00926,2023-10-09,C0225,P0167,4,0.00
ORD00927,2025-06-28,C0440,P0039,1,0.00
ORD00928,2023-03-19,C0902,P0141,4,0.15
ORD00929,2024-06-10,C0635,P0032,3,0.15
ORD00930,2023-09-09,C0715,P0074,6,0.15
ORD00931,2024-08-11,C0622,P0086,12,0.00
ORD00932,2025-08-18,C0938,P0051,1,0.00
ORD00933,2023-05-13,C1053,P0069,10,0.15
ORD00934,2023-11-27,C0082,P0173,2,0.15
ORD00935,2023-08-15,C0808,P0179,1,0.05
ORD00936,2025-05-10,C0284,P0153,3,0.05
ORD00937,2024-09-29,C1031,P0179,4,0.05
ORD00938,2023-01-23,C0759,P0221,6,0.05
ORD00939,2023-03-10,C0737,P0205,3,0.15
ORD00940,2025-10-02,C1069,P0149,8,0.00
ORD00941,2024-08-09,C0897,P0163,5,0.05
ORD00942,2024-01-16,C0778,P0114,1,0.05
ORD00943,2023-05-28,C1109,P0103,3,0.05
ORD00944,2024-08-23,C0529,P0117,1,0.05
ORD00945,2025-05-24,C0637,P0033,2,0.00
ORD00946,2024-04-22,C0212,P0217,1,0.00
ORD00947,2023-01-11,C1121,P0146,4,0.00
ORD00948,2024-09-26,C0930,P0097,4,0.00
ORD00949,2025-12-16,C0148,P0131,4,0.05
ORD00950,2025-05-28,C0931,P0181,8,0.05
ORD00951,2025-07-07,C0845,P0094,10,0.05
ORD00952,2024-04-02,C1069,P0190,10,0.10
ORD00953,2025-03-18,C0675,P0228,2,0.05
ORD00954,2025-05-22,C0333,P0139,4,0.15
ORD00955,2025-05-08,C0502,P0090,10,0.10
ORD00956,2023-06-21,C0859,P0212,1,0.05
ORD00957,2025-04-02,C0818,P0086,1,0.05
ORD00958,2023-02-13,C0102,P0021,8,0.05
ORD00959,2023-10-25,C0840,P0103,1,0.05
ORD00960,2024-11-24,C0846,P0200,10,0.00
ORD00961,2025-07-04,C0573,P0194,2,0.10
ORD00962,2023-08-16,C0778,P0224,3,0.00
ORD00963,2024-08-25,C0544,P0070,1,0.15
ORD00964,2024-04-09,C0214,P0175,2,0.00
ORD00965,2024-05-17,C0413,P0165,1,0.05
ORD00966,2025-07-12,C0950,P0049,6,0.05
ORD00967,2024-04-04,C1104,P0034,4,0.00
ORD00968,2024-04-25,C0115,P0149,1,0.20
ORD00969,2024-01-03,C0165,P0032,2,0.10
ORD00970,2023-05-16,C0411,P0082,3,0.15
ORD00971,2024-02-03,C0639,P0066,1,0.00
ORD00972,2025-01-18,C0934,P0071,1,0.00
ORD00973,2025-05-13,C1063,P0124,1,0.10
ORD00974,2025-02-19,C0911,P0159,3,0.00
ORD00975,2025-02-14,C0324,P0101,4,0.10
ORD00976,2024-10-03,C0770,P0074,12,0.00
ORD00977,2025-07-08,C0580,P0139,12,0.00
ORD00978,2023-03-05,C0039,P0211,1,0.00
ORD00979,2024-12-07,C0070,P0023,2,0.00
ORD00980,2023-05-26,C0363,P0036,2,0.05
ORD00981,2023-09-03,C0037,P0071,3,0.00
ORD00982,2024-06-26,C0079,P0029,4,0.05
ORD00983,2023-06-24,C1116,P0027,3,0.05
ORD00984,2024-08-17,C0976,P0102,10,0.05
ORD00985,2024-10-22,C1129,P0102,2,0.05
ORD00986,2025-04-23,C0127,P0001,4,0.00
ORD00987,2024-10-14,C0835,P0194,3,0.10
ORD00988,2025-09-27,C1119,P0059,2,0.00
ORD00989,2024-02-10,C0304,P0217,1,0.00
ORD00990,2024-11-11,C1025,P0222,2,0.00
ORD00991,2024-08-12,C0842,P0185,4,0.10
ORD00992,2025-07-28,C0229,P0187,3,0.00
ORD00993,2024-03-08,C0747,P0226,4,0.00
ORD00994,2025-03-07,C0046,P0187,1,0.10
ORD00995,2025-02-23,C0858,P0043,5,0.05
ORD00996,2023-05-12,C0510,P0078,6,0.20
ORD00997,2023-10-02,C0663,P0054,6,0.10
ORD00998,2024-12-10,C1182,P0114,2,0.10
ORD00999,2025-02-18,C0602,P0138,8,0.10
ORD01000,2025-05-27,C0265,P0037,5,0.10
ORD01001,2024-02-01,C0687,P0191,2,0.10
ORD01002,2025-04-27,C0483,P0023,1,0.00
ORD01003,2025-08-04,C0097,P0011,2,0.00
ORD01004,2024-05-01,C0594,P0227,3,0.00
ORD01005,2025-02-22,C0990,P0045,3,0.00
ORD01006,2023-10-18,C0352,P0211,2,0.10
ORD01007,2024-09-08,C0985,P0159,4,0.00
ORD01008,2024-12-05,C1084,P0132,3,0.00
ORD01009,2023-03-15,C0915,P0179,3,0.00
ORD01010,2023-09-12,C0446,P0132,3,0.10
ORD01011,2023-10-09,C0750,P0040,1,0.00
ORD01012,2023-04-04,C0364,P0191,3,0.10
ORD01013,2023-04-02,C0260,P0196,3,0.10
ORD01014,2023-06-28,C0174,P0083,12,0.00
ORD01015,2024-05-20,C0137,P0121,5,0.00
ORD01016,2023-12-15,C0253,P0208,12,0.00
ORD01017,2025-02-14,C1141,P0083,3,0.00
ORD01018,2025-09-28,C0238,P0182,1,0.10
ORD01019,2023-10-17,C0351,P0035,4,0.00
ORD01020,2025-10-04,C0327,P0021,8,0.00
ORD01021,2023-10-20,C1002,P0115,3,0.05
ORD01022,2024-04-08,C0918,P0163,2,0.10
ORD01023,2024-03-25,C0624,P0008,1,0.10
ORD01024,2023-10-18,C0236,P0165,3,0.10
ORD01025,2025-01-17,C0547,P0143,1,0.00
ORD01026,2024-07-20,C0959,P0129,1,0.00
ORD01027,2024-09-25,C1139,P0090,4,0.05
ORD01028,2025-11-01,C0620,P0038,1,0.05
ORD01029,2023-03-18,C1056,P0204,4,0.05
ORD01030,2023-12-27,C1046,P0098,5,0.20
ORD01031,2023-05-30,C0762,P0007,1,0.15
ORD01032,2023-02-03,C0298,P0162,2,0.00
ORD01033,2024-10-04,C0674,P0092,10,0.15
